task_id,category,method,recovery_budget,fault_intensity,seed,success,recovered,silent_failure,failure_detected,failure_signal,failure_class,actual_faults,tool_calls,model_calls,verifier_calls,recovery_steps,latency_ms,cost_proxy,escalated,final_answer
planning_011,planning_tool_selection,self_healing,1,0.4,3,True,False,False,False,,,,2,0,1,0,80,3,False,Standard support is 12 months for Product A.
planning_011,planning_tool_selection,self_healing,2,0.2,1,True,False,False,False,,,,2,0,1,0,80,3,False,Standard support is 12 months for Product A.
planning_011,planning_tool_selection,self_healing,2,0.2,2,True,True,False,False,,tool_invocation_failure,unavailable_tool,4,0,1,1,160,5,False,Standard support is 12 months for Product A.
planning_011,planning_tool_selection,self_healing,2,0.2,3,True,False,False,False,,,,2,0,1,0,80,3,False,Standard support is 12 months for Product A.
planning_011,planning_tool_selection,self_healing,2,0.4,1,True,False,False,False,,,,2,0,1,0,80,3,False,Standard support is 12 months for Product A.
planning_011,planning_tool_selection,self_healing,2,0.4,2,True,False,False,False,,,,2,0,1,0,80,3,False,Standard support is 12 months for Product A.
planning_011,planning_tool_selection,self_healing,2,0.4,3,True,False,False,False,,,,2,0,1,0,80,3,False,Standard support is 12 months for Product A.
planning_011,planning_tool_selection,self_healing,3,0.2,1,True,False,False,False,,,,2,0,1,0,80,3,False,Standard support is 12 months for Product A.
planning_011,planning_tool_selection,self_healing,3,0.2,2,True,True,False,False,,tool_invocation_failure,unavailable_tool,4,0,1,1,160,5,False,Standard support is 12 months for Product A.
planning_011,planning_tool_selection,self_healing,3,0.2,3,True,False,False,False,,,,2,0,1,0,80,3,False,Standard support is 12 months for Product A.
planning_011,planning_tool_selection,self_healing,3,0.4,1,True,False,False,False,,,,2,0,1,0,80,3,False,Standard support is 12 months for Product A.
planning_011,planning_tool_selection,self_healing,3,0.4,2,True,False,False,False,,,,2,0,1,0,80,3,False,Standard support is 12 months for Product A.
planning_011,planning_tool_selection,self_healing,3,0.4,3,True,False,False,False,,,,2,0,1,0,80,3,False,Standard support is 12 months for Product A.
planning_011,planning_tool_selection,self_healing,5,0.2,1,True,False,False,False,,,,2,0,1,0,80,3,False,Standard support is 12 months for Product A.
planning_011,planning_tool_selection,self_healing,5,0.2,2,True,True,False,False,,tool_invocation_failure,unavailable_tool,4,0,1,1,160,5,False,Standard support is 12 months for Product A.
planning_011,planning_tool_selection,self_healing,5,0.2,3,True,False,False,False,,,,2,0,1,0,80,3,False,Standard support is 12 months for Product A.
planning_011,planning_tool_selection,self_healing,5,0.4,1,True,False,False,False,,,,2,0,1,0,80,3,False,Standard support is 12 months for Product A.
planning_011,planning_tool_selection,self_healing,5,0.4,2,True,False,False,False,,,,2,0,1,0,80,3,False,Standard support is 12 months for Product A.
planning_011,planning_tool_selection,self_healing,5,0.4,3,True,False,False,False,,,,2,0,1,0,80,3,False,Standard support is 12 months for Product A.
planning_012,planning_tool_selection,retry_only,1,0.2,1,True,False,False,False,,,,2,0,0,0,80,2,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,retry_only,1,0.2,2,True,False,False,False,,,,2,0,0,0,80,2,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,retry_only,1,0.2,3,True,False,False,False,,,,2,0,0,0,80,2,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,retry_only,1,0.4,1,True,False,False,False,,,,2,0,0,0,80,2,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,retry_only,1,0.4,2,True,False,False,False,,,,2,0,0,0,80,2,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,retry_only,1,0.4,3,True,False,False,False,,,,2,0,0,0,80,2,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,retry_only,2,0.2,1,True,False,False,False,,,,2,0,0,0,80,2,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,retry_only,2,0.2,2,True,False,False,False,,,,2,0,0,0,80,2,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,retry_only,2,0.2,3,True,False,False,False,,,,2,0,0,0,80,2,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,retry_only,2,0.4,1,True,False,False,False,,,,2,0,0,0,80,2,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,retry_only,2,0.4,2,True,False,False,False,,,,2,0,0,0,80,2,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,retry_only,2,0.4,3,True,False,False,False,,,,2,0,0,0,80,2,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,retry_only,3,0.2,1,True,False,False,False,,,,2,0,0,0,80,2,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,retry_only,3,0.2,2,True,False,False,False,,,,2,0,0,0,80,2,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,retry_only,3,0.2,3,True,False,False,False,,,,2,0,0,0,80,2,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,retry_only,3,0.4,1,True,False,False,False,,,,2,0,0,0,80,2,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,retry_only,3,0.4,2,True,False,False,False,,,,2,0,0,0,80,2,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,retry_only,3,0.4,3,True,False,False,False,,,,2,0,0,0,80,2,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,retry_only,5,0.2,1,True,False,False,False,,,,2,0,0,0,80,2,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,retry_only,5,0.2,2,True,False,False,False,,,,2,0,0,0,80,2,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,retry_only,5,0.2,3,True,False,False,False,,,,2,0,0,0,80,2,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,retry_only,5,0.4,1,True,False,False,False,,,,2,0,0,0,80,2,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,retry_only,5,0.4,2,True,False,False,False,,,,2,0,0,0,80,2,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,retry_only,5,0.4,3,True,False,False,False,,,,2,0,0,0,80,2,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,full_replanning,1,0.2,1,True,False,False,False,,,,2,1,0,0,80,3,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,full_replanning,1,0.2,2,True,False,False,False,,,,2,1,0,0,80,3,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,full_replanning,1,0.2,3,True,False,False,False,,,,2,1,0,0,80,3,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,full_replanning,1,0.4,1,True,False,False,False,,,,2,1,0,0,80,3,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,full_replanning,1,0.4,2,True,False,False,False,,,,2,1,0,0,80,3,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,full_replanning,1,0.4,3,True,False,False,False,,,,2,1,0,0,80,3,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,full_replanning,2,0.2,1,True,False,False,False,,,,2,1,0,0,80,3,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,full_replanning,2,0.2,2,True,False,False,False,,,,2,1,0,0,80,3,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,full_replanning,2,0.2,3,True,False,False,False,,,,2,1,0,0,80,3,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,full_replanning,2,0.4,1,True,False,False,False,,,,2,1,0,0,80,3,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,full_replanning,2,0.4,2,True,False,False,False,,,,2,1,0,0,80,3,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,full_replanning,2,0.4,3,True,False,False,False,,,,2,1,0,0,80,3,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,full_replanning,3,0.2,1,True,False,False,False,,,,2,1,0,0,80,3,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,full_replanning,3,0.2,2,True,False,False,False,,,,2,1,0,0,80,3,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,full_replanning,3,0.2,3,True,False,False,False,,,,2,1,0,0,80,3,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,full_replanning,3,0.4,1,True,False,False,False,,,,2,1,0,0,80,3,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,full_replanning,3,0.4,2,True,False,False,False,,,,2,1,0,0,80,3,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,full_replanning,3,0.4,3,True,False,False,False,,,,2,1,0,0,80,3,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,full_replanning,5,0.2,1,True,False,False,False,,,,2,1,0,0,80,3,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,full_replanning,5,0.2,2,True,False,False,False,,,,2,1,0,0,80,3,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,full_replanning,5,0.2,3,True,False,False,False,,,,2,1,0,0,80,3,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,full_replanning,5,0.4,1,True,False,False,False,,,,2,1,0,0,80,3,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,full_replanning,5,0.4,2,True,False,False,False,,,,2,1,0,0,80,3,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,full_replanning,5,0.4,3,True,False,False,False,,,,2,1,0,0,80,3,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,self_healing,1,0.2,1,True,True,False,False,,schema_or_output_failure,schema_drift,4,0,1,1,160,5,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,self_healing,1,0.2,2,True,False,False,False,,,,2,0,1,0,80,3,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,self_healing,1,0.2,3,True,False,False,False,,,,2,0,1,0,80,3,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,self_healing,1,0.4,1,True,True,False,False,,schema_or_output_failure,schema_drift,4,0,1,1,160,5,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,self_healing,1,0.4,2,True,True,False,False,,schema_or_output_failure,malformed_output,4,0,1,1,160,5,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,self_healing,1,0.4,3,True,False,False,False,,,,2,0,1,0,80,3,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,self_healing,2,0.2,1,True,True,False,False,,schema_or_output_failure,schema_drift,4,0,1,1,160,5,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,self_healing,2,0.2,2,True,False,False,False,,,,2,0,1,0,80,3,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,self_healing,2,0.2,3,True,False,False,False,,,,2,0,1,0,80,3,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,self_healing,2,0.4,1,True,True,False,False,,schema_or_output_failure,schema_drift,4,0,1,1,160,5,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,self_healing,2,0.4,2,True,True,False,False,,schema_or_output_failure,malformed_output,4,0,1,1,160,5,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,self_healing,2,0.4,3,True,False,False,False,,,,2,0,1,0,80,3,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,self_healing,3,0.2,1,True,True,False,False,,schema_or_output_failure,schema_drift,4,0,1,1,160,5,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,self_healing,3,0.2,2,True,False,False,False,,,,2,0,1,0,80,3,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,self_healing,3,0.2,3,True,False,False,False,,,,2,0,1,0,80,3,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,self_healing,3,0.4,1,True,True,False,False,,schema_or_output_failure,schema_drift,4,0,1,1,160,5,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,self_healing,3,0.4,2,True,True,False,False,,schema_or_output_failure,malformed_output,4,0,1,1,160,5,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,self_healing,3,0.4,3,True,False,False,False,,,,2,0,1,0,80,3,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,self_healing,5,0.2,1,True,True,False,False,,schema_or_output_failure,schema_drift,4,0,1,1,160,5,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,self_healing,5,0.2,2,True,False,False,False,,,,2,0,1,0,80,3,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,self_healing,5,0.2,3,True,False,False,False,,,,2,0,1,0,80,3,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,self_healing,5,0.4,1,True,True,False,False,,schema_or_output_failure,schema_drift,4,0,1,1,160,5,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,self_healing,5,0.4,2,True,True,False,False,,schema_or_output_failure,malformed_output,4,0,1,1,160,5,False,Refunds are allowed within 30 days for Product B.
planning_012,planning_tool_selection,self_healing,5,0.4,3,True,False,False,False,,,,2,0,1,0,80,3,False,Refunds are allowed within 30 days for Product B.
planning_013,planning_tool_selection,retry_only,1,0.2,1,True,False,False,False,,,,2,0,0,0,70,2,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,retry_only,1,0.2,2,True,False,False,False,,,,2,0,0,0,70,2,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,retry_only,1,0.2,3,True,False,False,False,,,,2,0,0,0,70,2,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,retry_only,1,0.4,1,True,False,False,False,,,,2,0,0,0,70,2,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,retry_only,1,0.4,2,True,False,False,False,,,,2,0,0,0,70,2,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,retry_only,1,0.4,3,True,False,False,False,,,,2,0,0,0,70,2,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,retry_only,2,0.2,1,True,False,False,False,,,,2,0,0,0,70,2,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,retry_only,2,0.2,2,True,False,False,False,,,,2,0,0,0,70,2,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,retry_only,2,0.2,3,True,False,False,False,,,,2,0,0,0,70,2,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,retry_only,2,0.4,1,True,False,False,False,,,,2,0,0,0,70,2,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,retry_only,2,0.4,2,True,False,False,False,,,,2,0,0,0,70,2,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,retry_only,2,0.4,3,True,False,False,False,,,,2,0,0,0,70,2,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,retry_only,3,0.2,1,True,False,False,False,,,,2,0,0,0,70,2,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,retry_only,3,0.2,2,True,False,False,False,,,,2,0,0,0,70,2,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,retry_only,3,0.2,3,True,False,False,False,,,,2,0,0,0,70,2,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,retry_only,3,0.4,1,True,False,False,False,,,,2,0,0,0,70,2,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,retry_only,3,0.4,2,True,False,False,False,,,,2,0,0,0,70,2,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,retry_only,3,0.4,3,True,False,False,False,,,,2,0,0,0,70,2,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,retry_only,5,0.2,1,True,False,False,False,,,,2,0,0,0,70,2,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,retry_only,5,0.2,2,True,False,False,False,,,,2,0,0,0,70,2,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,retry_only,5,0.2,3,True,False,False,False,,,,2,0,0,0,70,2,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,retry_only,5,0.4,1,True,False,False,False,,,,2,0,0,0,70,2,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,retry_only,5,0.4,2,True,False,False,False,,,,2,0,0,0,70,2,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,retry_only,5,0.4,3,True,False,False,False,,,,2,0,0,0,70,2,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,full_replanning,1,0.2,1,True,False,False,False,,,,2,1,0,0,70,3,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,full_replanning,1,0.2,2,True,True,False,False,,,schema_drift,4,2,0,1,140,6,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,full_replanning,1,0.2,3,True,False,False,False,,,,2,1,0,0,70,3,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,full_replanning,1,0.4,1,False,False,False,True,unavailable_tool,,"timeout,unavailable_tool",4,2,0,2,5090,6,False,
planning_013,planning_tool_selection,full_replanning,1,0.4,2,True,False,False,False,,,,2,1,0,0,70,3,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,full_replanning,1,0.4,3,True,True,False,False,,,schema_drift,4,2,0,1,140,6,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,full_replanning,2,0.2,1,True,False,False,False,,,,2,1,0,0,70,3,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,full_replanning,2,0.2,2,True,True,False,False,,,schema_drift,4,2,0,1,140,6,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,full_replanning,2,0.2,3,True,False,False,False,,,,2,1,0,0,70,3,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,full_replanning,2,0.4,1,True,True,False,False,,,"timeout,unavailable_tool",6,3,0,2,5160,9,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,full_replanning,2,0.4,2,True,False,False,False,,,,2,1,0,0,70,3,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,full_replanning,2,0.4,3,True,True,False,False,,,schema_drift,4,2,0,1,140,6,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,full_replanning,3,0.2,1,True,False,False,False,,,,2,1,0,0,70,3,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,full_replanning,3,0.2,2,True,True,False,False,,,schema_drift,4,2,0,1,140,6,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,full_replanning,3,0.2,3,True,False,False,False,,,,2,1,0,0,70,3,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,full_replanning,3,0.4,1,True,True,False,False,,,"timeout,unavailable_tool",6,3,0,2,5160,9,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,full_replanning,3,0.4,2,True,False,False,False,,,,2,1,0,0,70,3,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,full_replanning,3,0.4,3,True,True,False,False,,,schema_drift,4,2,0,1,140,6,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,full_replanning,5,0.2,1,True,False,False,False,,,,2,1,0,0,70,3,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,full_replanning,5,0.2,2,True,True,False,False,,,schema_drift,4,2,0,1,140,6,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,full_replanning,5,0.2,3,True,False,False,False,,,,2,1,0,0,70,3,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,full_replanning,5,0.4,1,True,True,False,False,,,"timeout,unavailable_tool",6,3,0,2,5160,9,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,full_replanning,5,0.4,2,True,False,False,False,,,,2,1,0,0,70,3,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,full_replanning,5,0.4,3,True,True,False,False,,,schema_drift,4,2,0,1,140,6,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,self_healing,1,0.2,1,True,False,False,False,,,,2,0,1,0,70,3,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,self_healing,1,0.2,2,True,False,False,False,,,,2,0,1,0,70,3,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,self_healing,1,0.2,3,True,False,False,False,,,,2,0,1,0,70,3,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,self_healing,1,0.4,1,True,True,False,False,,tool_invocation_failure,timeout,4,0,1,1,5090,5,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,self_healing,1,0.4,2,True,True,False,False,,tool_invocation_failure,timeout,4,0,1,1,5090,5,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,self_healing,1,0.4,3,True,False,False,False,,,,2,0,1,0,70,3,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,self_healing,2,0.2,1,True,False,False,False,,,,2,0,1,0,70,3,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,self_healing,2,0.2,2,True,False,False,False,,,,2,0,1,0,70,3,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,self_healing,2,0.2,3,True,False,False,False,,,,2,0,1,0,70,3,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,self_healing,2,0.4,1,True,True,False,False,,tool_invocation_failure,timeout,4,0,1,1,5090,5,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,self_healing,2,0.4,2,True,True,False,False,,tool_invocation_failure,timeout,4,0,1,1,5090,5,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,self_healing,2,0.4,3,True,False,False,False,,,,2,0,1,0,70,3,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,self_healing,3,0.2,1,True,False,False,False,,,,2,0,1,0,70,3,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,self_healing,3,0.2,2,True,False,False,False,,,,2,0,1,0,70,3,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,self_healing,3,0.2,3,True,False,False,False,,,,2,0,1,0,70,3,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,self_healing,3,0.4,1,True,True,False,False,,tool_invocation_failure,timeout,4,0,1,1,5090,5,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,self_healing,3,0.4,2,True,True,False,False,,tool_invocation_failure,timeout,4,0,1,1,5090,5,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,self_healing,3,0.4,3,True,False,False,False,,,,2,0,1,0,70,3,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,self_healing,5,0.2,1,True,False,False,False,,,,2,0,1,0,70,3,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,self_healing,5,0.2,2,True,False,False,False,,,,2,0,1,0,70,3,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,self_healing,5,0.2,3,True,False,False,False,,,,2,0,1,0,70,3,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,self_healing,5,0.4,1,True,True,False,False,,tool_invocation_failure,timeout,4,0,1,1,5090,5,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,self_healing,5,0.4,2,True,True,False,False,,tool_invocation_failure,timeout,4,0,1,1,5090,5,False,Product A is available with stock of 15.
planning_013,planning_tool_selection,self_healing,5,0.4,3,True,False,False,False,,,,2,0,1,0,70,3,False,Product A is available with stock of 15.
planning_014,planning_tool_selection,retry_only,1,0.2,1,True,False,False,False,,,,2,0,0,0,70,2,False,Product B is available with stock of 8.
planning_014,planning_tool_selection,retry_only,1,0.2,2,True,False,False,False,,,,2,0,0,0,70,2,False,Product B is available with stock of 8.
planning_014,planning_tool_selection,retry_only,1,0.2,3,True,False,False,False,,,,2,0,0,0,70,2,False,Product B is available with stock of 8.
planning_014,planning_tool_selection,retry_only,1,0.4,1,True,False,False,False,,,,2,0,0,0,70,2,False,Product B is available with stock of 8.
planning_014,planning_tool_selection,retry_only,1,0.4,2,True,False,False,False,,,,2,0,0,0,70,2,False,Product B is available with stock of 8.
planning_014,planning_tool_selection,retry_only,1,0.4,3,True,False,False,False,,,,2,0,0,0,70,2,False,Product B is available with stock of 8.
planning_014,planning_tool_selection,retry_only,2,0.2,1,True,False,False,False,,,,2,0,0,0,70,2,False,Product B is available with stock of 8.
planning_014,planning_tool_selection,retry_only,2,0.2,2,True,False,False,False,,,,2,0,0,0,70,2,False,Product B is available with stock of 8.
planning_014,planning_tool_selection,retry_only,2,0.2,3,True,False,False,False,,,,2,0,0,0,70,2,False,Product B is available with stock of 8.
planning_014,planning_tool_selection,retry_only,2,0.4,1,True,False,False,False,,,,2,0,0,0,70,2,False,Product B is available with stock of 8.
planning_014,planning_tool_selection,retry_only,2,0.4,2,True,False,False,False,,,,2,0,0,0,70,2,False,Product B is available with stock of 8.
planning_014,planning_tool_selection,retry_only,2,0.4,3,True,False,False,False,,,,2,0,0,0,70,2,False,Product B is available with stock of 8.
planning_014,planning_tool_selection,retry_only,3,0.2,1,True,False,False,False,,,,2,0,0,0,70,2,False,Product B is available with stock of 8.
planning_014,planning_tool_selection,retry_only,3,0.2,2,True,False,False,False,,,,2,0,0,0,70,2,False,Product B is available with stock of 8.
planning_014,planning_tool_selection,retry_only,3,0.2,3,True,False,False,False,,,,2,0,0,0,70,2,False,Product B is available with stock of 8.
planning_014,planning_tool_selection,retry_only,3,0.4,1,True,False,False,False,,,,2,0,0,0,70,2,False,Product B is available with stock of 8.
planning_014,planning_tool_selection,retry_only,3,0.4,2,True,False,False,False,,,,2,0,0,0,70,2,False,Product B is available with stock of 8.
planning_014,planning_tool_selection,retry_only,3,0.4,3,True,False,False,False,,,,2,0,0,0,70,2,False,Product B is available with stock of 8.
planning_014,planning_tool_selection,retry_only,5,0.2,1,True,False,False,False,,,,2,0,0,0,70,2,False,Product B is available with stock of 8.
planning_014,planning_tool_selection,retry_only,5,0.2,2,True,False,False,False,,,,2,0,0,0,70,2,False,Product B is available with stock of 8.
planning_014,planning_tool_selection,retry_only,5,0.2,3,True,False,False,False,,,,2,0,0,0,70,2,False,Product B is available with stock of 8.
planning_014,planning_tool_selection,retry_only,5,0.4,1,True,False,False,False,,,,2,0,0,0,70,2,False,Product B is available with stock of 8.
planning_014,planning_tool_selection,retry_only,5,0.4,2,True,False,False,False,,,,2,0,0,0,70,2,False,Product B is available with stock of 8.
planning_014,planning_tool_selection,retry_only,5,0.4,3,True,False,False,False,,,,2,0,0,0,70,2,False,Product B is available with stock of 8.
planning_014,planning_tool_selection,full_replanning,1,0.2,1,True,False,False,False,,,,2,1,0,0,70,3,False,Product B is available with stock of 8.
planning_014,planning_tool_selection,full_replanning,1,0.2,2,True,True,False,False,,,schema_drift,4,2,0,1,140,6,False,Product B is available with stock of 8.
planning_014,planning_tool_selection,full_replanning,1,0.2,3,True,False,False,False,,,,2,1,0,0,70,3,False,Product B is available with stock of 8.
planning_014,planning_tool_selection,full_replanning,1,0.4,1,True,False,False,False,,,,2,1,0,0,70,3,False,Product B is available with stock of 8.
planning_014,planning_tool_selection,full_replanning,1,0.4,2,True,False,False,False,,,,2,1,0,0,70,3,False,Product B is available with stock of 8.
planning_014,planning_tool_selection,full_replanning,1,0.4,3,False,False,False,True,timeout,,"schema_drift,timeout",4,2,0,2,5090,6,False,
planning_014,planning_tool_selection,full_replanning,2,0.2,1,True,False,False,False,,,,2,1,0,0,70,3,False,Product B is available with stock of 8.
planning_014,planning_tool_selection,full_replanning,2,0.2,2,True,True,False,False,,,schema_drift,4,2,0,1,140,6,False,Product B is available with stock of 8.
planning_014,planning_tool_selection,full_replanning,2,0.2,3,True,False,False,False,,,,2,1,0,0,70,3,False,Product B is available with stock of 8.
planning_014,planning_tool_selection,full_replanning,2,0.4,1,True,False,False,False,,,,2,1,0,0,70,3,False,Product B is available with stock of 8.
planning_014,planning_tool_selection,full_replanning,2,0.4,2,True,False,False,False,,,,2,1,0,0,70,3,False,Product B is available with stock of 8.
